ID,St_ID,DOI,Types_of_Lit_Sources,sp.,_ontinent,Place,Hab.,Latitude,Longitude,Instances_Count,vivo_situ,temp,tmin_E,topt_E,tmax_E,tmin_1st_L,topt_1st_L,tmax_1st_L,tmin_2nd_L,topt_2nd_L,tmax_2nd_L,tmin_3rd_L,topt_3rd_L,tmax_3rd_L,tmin_P,topt_P,tmax_P,K,P,Humid.,Food,Preovi_per, Ovi_rate,Postovi_per,E_dev,E_hatch,Dev_1st_inst,Dev_2nd_inst,Dev_3rd_inst,Dev_ P,L_surv,Pr_sex_rat,Repr_rate,Ovip_fem,Fert_fem,Spr_of_rep,Spr_of_rep,Spr_of_rep,Lif_exp_post_min,Lif_exp_post_max,Lif_exp_post_mean,N_gen_min,N_gen_max,N_gen_M,Gen_tim_min,Gen_tim_max,Gen_tim_M,M_sex_rep_rate_min,M_sex_rep_rate_max,M_sex_rep_rate_M,Doubl_tim,Intr_rate_nat_incr,Im_flig_term,Dorm.,Dorm_d,Surv_perc,Vert_distr_min,Vert_distr_max,Vert_distr_M
252,ID_42,https://doi.org/10.1016/j.biocontrol.2008.03.015,peer_reviewed,Pseudomallada_prasinus,Europe,Alexandrea__Northern_Greece,agrocenosis_(cotton_fields),40.628,22.445,50,in_situ,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16_08_00,NA,NA,NA,NA,NA,NA,NA,5.15,6.25,6.3,13.35,76,NA,165.4,NA,NA,NA,NA,NA,NA,NA,55.56,NA,NA,NA,NA,NA,63.2,NA,NA,377.89,7.05,0.1,NA,NA,NA,NA,NA,NA,NA
253,ID_42,https://doi.org/10.1016/j.biocontrol.2008.03.015,peer_reviewed,Pseudomallada_prasinus,Europe,Alexandrea__Northern_Greece,agrocenosis_(cotton_fields),40.628,22.445,50,in_situ,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16_08_00,NA,NA,NA,NA,NA,NA,NA,5.4,4.65,5.95,12.75,72,NA,136.6,NA,NA,NA,NA,NA,NA,NA,54,NA,NA,NA,NA,NA,61.3,NA,NA,521.56,8.54,0.08,NA,NA,NA,NA,NA,NA,NA
254,ID_42,https://doi.org/10.1016/j.biocontrol.2008.03.015,peer_reviewed,Pseudomallada_prasinus,Europe,Alexandrea__Northern_Greece,agrocenosis_(cotton_fields),40.628,22.445,50,in_situ,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16_08_00,NA,NA,NA,NA,NA,NA,NA,4.45,6.95,7.8,10.65,68,NA,56.44,NA,NA,NA,NA,NA,NA,NA,38.5,NA,NA,NA,NA,NA,55.1,NA,NA,191.75,8.8,0.08,NA,NA,NA,NA,NA,NA,NA
255,ID_42,https://doi.org/10.1016/j.biocontrol.2008.03.015,peer_reviewed,Pseudomallada_prasinus,Europe,Alexandrea__Northern_Greece,agrocenosis_(cotton_fields),40.628,22.445,50,in_situ,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16_08_00,NA,NA,NA,NA,NA,NA,NA,7,8.1,8.5,12.05,43.8,NA,44.4,NA,NA,NA,NA,NA,NA,NA,54.35,NA,NA,NA,NA,NA,64.5,NA,NA,318.06,9.99,0.07,NA,NA,NA,NA,NA,NA,NA
256,ID_42,https://doi.org/10.1016/j.biocontrol.2008.03.015,peer_reviewed,Pseudomallada_prasinus,Europe,Alexandrea__Northern_Greece,agrocenosis_(cotton_fields),40.628,22.445,21,in_situ,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16_08_00,NA,NA,NA,NA,NA,NA,NA,6.1,7.95,9.35,12.45,37.5,NA,68.8,NA,NA,NA,NA,NA,NA,NA,50.53,NA,NA,NA,NA,NA,65.8,NA,NA,253.93,10.14,0.07,NA,NA,NA,NA,NA,NA,NA
257,ID_42,https://doi.org/10.1016/j.biocontrol.2008.03.015,peer_reviewed,Pseudomallada_prasinus,Europe,Alexandrea__Northern_Greece,agrocenosis_(cotton_fields),40.628,22.445,25,in_situ,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16_08_00,NA,NA,NA,NA,NA,NA,NA,7.1,6.95,9.65,14.6,37.5,NA,40.8,NA,NA,NA,NA,NA,NA,NA,44.88,NA,NA,NA,NA,NA,65.2,NA,NA,205.31,11.91,0.06,NA,NA,NA,NA,NA,NA,NA
258,ID_42,https://doi.org/10.1016/j.biocontrol.2008.03.015,peer_reviewed,Pseudomallada_prasinus,Europe,Alexandrea__Northern_Greece,agrocenosis_(cotton_fields),40.628,22.445,26,in_situ,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16_08_00,NA,NA,NA,NA,NA,NA,NA,6.65,6.1,8.25,11.8,43.8,NA,64.3,NA,NA,NA,NA,NA,NA,NA,56.32,NA,NA,NA,NA,NA,66.4,NA,NA,269.58,12.42,0.06,NA,NA,NA,NA,NA,NA,NA
259,ID_42,https://doi.org/10.1016/j.biocontrol.2008.03.015,peer_reviewed,Pseudomallada_prasinus,Europe,Alexandrea__Northern_Greece,agrocenosis_(cotton_fields),40.628,22.445,28,in_situ,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16_08_00,NA,NA,NA,NA,NA,NA,NA,8.4,7.75,10.7,14.75,46.3,NA,50.3,NA,NA,NA,NA,NA,NA,NA,45.1,NA,NA,NA,NA,NA,75.4,NA,NA,200.45,12.81,0.05,NA,NA,NA,NA,NA,NA,NA
260,ID_42,https://doi.org/10.1016/j.biocontrol.2008.03.015,peer_reviewed,Pseudomallada_prasinus,Europe,Alexandrea__Northern_Greece,agrocenosis_(cotton_fields),40.628,22.445,21,in_situ,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16_08_00,NA,NA,NA,NA,NA,NA,NA,7.4,8.9,9.75,14.5,24.4,NA,24.8,NA,NA,NA,NA,NA,NA,NA,39.5,NA,NA,NA,NA,NA,70.9,NA,NA,198.2,15.31,0.05,NA,NA,NA,NA,NA,NA,NA
261,ID_43,https://doi.org/10.1603/AN10036 ,peer_reviewed,Pseudomallada_prasinus,Europe,Alexandrea__Northern_Greece,orchard_(peach),40.628,22.445,30,in_situ,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16_08_00,NA,NA,NA,NA,NA,7,77.6,7.3,7.9,8.5,5.1,62,0.46,76.6,NA,NA,NA,NA,NA,NA,NA,56.6,NA,NA,NA,NA,NA,78.3,NA,NA,292.2,NA,0.06,NA,NA,NA,NA,NA,NA,NA
262,ID_43,https://doi.org/10.1603/AN10036 ,peer_reviewed,Pseudomallada_prasinus,Europe,Alexandrea__Northern_Greece,orchard_(peach),40.628,22.445,31,in_situ,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16_08_00,NA,NA,NA,NA,NA,6.1,80.4,5.2,6.3,7.7,4.9,74,0.54,77.5,NA,NA,NA,NA,NA,NA,NA,44.1,NA,NA,NA,NA,NA,64.2,NA,NA,321.2,NA,0.09,NA,NA,NA,NA,NA,NA,NA
263,ID_43,https://doi.org/10.1603/AN10036 ,peer_reviewed,Pseudomallada_prasinus,Europe,Alexandrea__Northern_Greece,orchard_(peach),40.628,22.445,37,in_situ,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16_08_00,NA,NA,NA,NA,NA,4.5,82.1,4.8,5.3,7,4.9,76,0.55,99.9,NA,NA,NA,NA,NA,NA,NA,57.3,NA,NA,NA,NA,NA,59.9,NA,NA,333.7,NA,0.1,NA,NA,NA,NA,NA,NA,NA
264,ID_43,https://doi.org/10.1603/AN10036 ,peer_reviewed,Pseudomallada_prasinus,Europe,Alexandrea__Northern_Greece,orchard_(peach),40.628,22.445,38,in_situ,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16_08_00,NA,NA,NA,NA,NA,3.7,81.7,4.7,4.6,6.7,4.5,48,0.46,20.8,NA,NA,NA,NA,NA,NA,NA,48.5,NA,NA,NA,NA,NA,49,NA,NA,115.8,NA,0.09,NA,NA,NA,NA,NA,NA,NA
265,ID_43,https://doi.org/10.1603/AN10036 ,peer_reviewed,Pseudomallada_prasinus,Europe,Alexandrea__Northern_Greece,orchard_(peach),40.628,22.445,24,in_situ,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16_08_00,NA,NA,NA,NA,NA,12.5,76.3,22,30.7,33.3,13.1,60,0.54,8.3,NA,NA,NA,NA,NA,NA,NA,97.1,NA,NA,NA,NA,NA,200.9,NA,NA,38,NA,0.02,NA,NA,NA,NA,NA,NA,NA
266,ID_45,NA,regional_journal,Chrysoperla_carnea,Asia,Faisalabad,NA,31.454,73.128,30,in_situ,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.2,18.3,NA,10.3,80,NA,NA,NA,23.7,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.9,NA,NA,NA,NA,NA,NA,NA,NA,62.6,NA,NA,NA,NA,NA,NA,NA,NA,NA
267,ID_45,NA,regional_journal,Chrysoperla_carnea,Asia,Faisalabad,NA,31.454,73.128,30,in_situ,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5,27.2,NA,5.9,96,NA,NA,NA,14.9,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.8,NA,NA,NA,NA,NA,NA,NA,NA,179.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
268,ID_45,NA,regional_journal,Chrysoperla_carnea,Asia,Faisalabad,NA,31.454,73.128,30,in_situ,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,25.4,NA,4.5,100,NA,NA,NA,11.2,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.1,NA,NA,NA,NA,NA,NA,NA,NA,113,NA,NA,NA,NA,NA,NA,NA,NA,NA
269,ID_45,NA,regional_journal,Chrysoperla_carnea,Asia,Faisalabad,NA,31.454,73.128,30,in_situ,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6.3,NA,4,100,NA,NA,NA,11,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.15,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,NA,NA,NA,NA,NA,NA,NA,NA
270,ID_45,NA,regional_journal,Chrysoperla_carnea,Asia,Faisalabad,NA,31.454,73.128,30,in_situ,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,4,100,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
271,ID_46,https://doi.org/10.3390/agronomy10101511,peer_reviewed,Chrysoperla_carnea,Europe,Baeza_Spain,NA,37.997,-3.468,25,in_situ,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16_08_00,65,3,NA,NA,NA,NA,NA,2.7,1.9,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
272,ID_46,https://doi.org/10.3390/agronomy10101511,peer_reviewed,Chrysoperla_carnea,Europe,Baeza_Spain,NA,37.997,-3.468,25,in_situ,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16_08_00,65,5,NA,NA,NA,NA,NA,2.8,3.2,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
273,ID_46,https://doi.org/10.3390/agronomy10101511,peer_reviewed,Chrysoperla_carnea,Europe,Baeza_Spain,NA,37.997,-3.468,24,in_situ,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16_08_00,65,10,NA,NA,NA,NA,NA,5.6,3.9,6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
274,ID_46,https://doi.org/10.3390/agronomy10101511,peer_reviewed,Chrysoperla_carnea,Europe,Baeza_Spain,NA,37.997,-3.468,22,in_situ,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16_08_00,65,15,NA,NA,NA,NA,NA,4.2,2.9,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
275,ID_46,https://doi.org/10.3390/agronomy10101511,peer_reviewed,Chrysoperla_carnea,Europe,Baeza_Spain,NA,37.997,-3.468,23,in_situ,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16_08_00,65,25,NA,NA,NA,NA,NA,4.3,4.3,8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
276,ID_46,https://doi.org/10.3390/agronomy10101511,peer_reviewed,Chrysoperla_carnea,Europe,Baeza_Spain,NA,37.997,-3.468,20,in_situ,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16_08_00,65,40,NA,NA,NA,NA,NA,4.5,4.5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
277,ID_47,NA,regional_journal,Dicromantispa_interrupta,North_America,Clemson University_USA, Cherry_Farm,34.667,-82.88,60,in_situ,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16_08_00,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1558.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
278,ID_47,NA,regional_journal,Leptomantispa_pulchella,North_America,Clemson University_USA, Cherry_Farm,34.667,-82.88,60,in_situ,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16_08_00,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,187.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
279,ID_47,NA,regional_journal,Mantispa_viridis,North_America,Clemson University_USA, Cherry_Farm,34.667,-82.88,60,in_situ,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16_08_00,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
280,ID_47,NA,regional_journal,Mantispa_viridis,North_America,Clemson University_USA, Cherry_Farm,34.667,-82.88,60,in_situ,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16_08_00,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,803.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
281,ID_47,NA,regional_journal,Mantispa_viridis,North_America,Clemson University_USA, Cherry_Farm,34.667,-82.88,60,in_situ,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16_08_00,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,734.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
282,ID_47,NA,regional_journal,Mantispa_viridis,North_America,Clemson University_USA, Cherry_Farm,34.667,-82.88,60,in_situ,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16_08_00,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,641.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
